2.728107266666664276e+06 7.913667776190483011e+06 2.658538368571430445e+07 -4.515175014380952120e+08 9.179920418095232546e+07 8.312079028571425006e+06 1.005204170523809940e+08 1.012797409523809678e+06 -1.115581663952380568e+08 -1.218241938428571224e+08 -7.743608405095238686e+08 3.647541984285715222e+07 5.104610739190475941e+08 -1.123057624619047344e+08 3.359747046666666865e+07
0.000000000000000000e+00 4.499354968066664696e+09 -1.079660816371427536e+09 1.833660781320954132e+10 -3.728063694695237160e+09 -3.375624040571426749e+08 -4.082241460938096046e+09 -4.113078415238096565e+07 4.530496246623810768e+09 4.947410582185716629e+09 3.144762050885237122e+10 -1.481305744185714960e+09 -2.073036922500475693e+10 4.560856921090476990e+09 -1.364429147266666889e+09
0.000000000000000000e+00 0.000000000000000000e+00 5.077857323759996033e+10 6.160048260748574066e+10 -1.252415523765714264e+10 -1.134016019314285278e+09 -1.371398934174285126e+10 -1.381758381714285612e+08 1.521986825951428795e+10 1.662046124477143097e+10 1.056459635247714386e+11 -4.976337480771427155e+09 -6.964214765894287109e+10 1.532186270791428185e+10 -4.583699166800000191e+09
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.464683558919706641e+13 2.127061752194477539e+11 1.925975888422856140e+10 2.329139302834190674e+11 2.346733451276190281e+09 -2.584892875721618042e+11 -2.822765028597429199e+11 -1.794256650633076172e+12 8.451649568774285889e+10 1.182779563292352539e+12 -2.602215280786952209e+11 7.784805438973333740e+10
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.054418835650665283e+11 -3.915751953485716343e+09 -4.735434036239050293e+10 -4.771205159619048238e+08 5.255413314621905518e+10 5.739037410282856750e+10 3.647950125961619263e+11 -1.718326979482857132e+10 -2.404740066241237793e+11 5.290631949435237885e+10 -1.582749155293333435e+10
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.963796361600000381e+09 -4.287760694114283085e+09 -4.320150125714287162e+07 4.758582733771428108e+09 5.196486497657144547e+09 3.303084161765713882e+10 -1.555881641657142878e+09 -2.177403350291428757e+10 4.790471907371428490e+09 -1.433120927199999809e+09
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.259441210752669678e+11 -5.224484643047618866e+08 5.754694094374762726e+10 6.284263998887142181e+10 3.994516851422048950e+11 -1.881573442287142944e+10 -2.633197929305095215e+11 5.793258610168094635e+10 -1.733115298753333282e+10
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.369530026666666567e+07 5.798164633904761076e+08 6.331734870857139826e+08 4.024691140419047356e+09 -1.895786710857143104e+08 -2.653088914438096046e+09 5.837020463238093853e+08 -1.746207125333333313e+08
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.941232002640666504e+11 -6.974314168375712585e+10 -4.433138944770905151e+11 2.088181578575714111e+10 2.922338977124809570e+11 -6.429393420313809204e+10 1.923421833593333435e+10
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.066256572757400024e+12 -4.841094073083856201e+11 2.280344376638571167e+10 3.191264266234713745e+11 -7.021051847995713806e+10 2.100422782739999771e+10
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.308056536254405469e+13 1.449473485063857422e+11 2.028488760350137939e+12 -4.462847188866237183e+11 1.335108487207333221e+11
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.558620686140002441e+10 -9.554974284547143555e+10 2.102175321795713806e+10 -6.288882399399999619e+09
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.872060537699206641e+13 2.941922744009475708e+11 -8.801076662526666260e+10
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.061471114080666504e+11 1.936311455606666565e+10
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.109756055706666565e+10
